finalResult,codeModule,moduleSession,ExternalQuiz,DataPlus,DualPlus,Folder,Forumng,Glossary,HomePage,HtmlActivity,OuCollaborate,OuContent,OuElluminate,OuWiki,PageClicks,Questionnaire,Quiz,RepeatActivity,Resource,SharedSubPage,SubPage,Url
Pass,4,1,0.0,0.0,0.0,0,181.0,0.0,219.0,0.0,1.0,506.0,0.0,0.0,0.0,0.0,121.0,0.0,17.0,0.0,1.0,67.0
Pass,4,0,0.0,0.0,0.0,0,62.0,0.0,154.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,117.0,0.0,9.0,0.0,31.0,33.0
Pass,1,1,0.0,0.0,0.0,0,345.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,45.0,7.0
Pass,1,1,0.0,0.0,0.0,0,277.0,0.0,135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,59.0,0.0,68.0,20.0
Fail,5,1,0.0,0.0,0.0,0,42.0,0.0,49.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,47.0,0.0
Pass,3,1,0.0,0.0,0.0,0,290.0,0.0,176.0,0.0,0.0,55.0,14.0,38.0,0.0,0.0,0.0,0.0,37.0,0.0,217.0,26.0
Pass,5,1,0.0,0.0,0.0,0,394.0,0.0,199.0,0.0,0.0,467.0,15.0,76.0,6.0,10.0,262.0,0.0,12.0,0.0,175.0,25.0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
Fail,5,1,0.0,0.0,0.0,0,29.0,0.0,36.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0
Pass,5,1,0.0,0.0,0.0,0,594.0,0.0,377.0,0.0,0.0,454.0,0.0,20.0,2.0,10.0,402.0,0.0,33.0,0.0,155.0,19.0
Pass,1,1,0.0,0.0,0.0,0,47.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5.0,0.0,8.0,5.0
Pass,3,0,0.0,0.0,0.0,0,64.0,43.0,127.0,0.0,10.0,189.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,62.0,14.0
Pass,5,1,0.0,0.0,0.0,0,1824.0,0.0,746.0,0.0,0.0,524.0,21.0,35.0,0.0,3.0,1.0,0.0,10.0,0.0,109.0,16.0
Pass,2,1,0.0,0.0,0.0,0,51.0,0.0,58.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,149.0,0.0,47.0,0.0,34.0,1.0
Fail,2,0,0.0,0.0,0.0,0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,5.0,0.0
Pass,3,0,0.0,0.0,0.0,0,6.0,0.0,50.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,192.0,0.0,23.0,0.0,51.0,2.0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,60.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,54.0,0.0,42.0,0.0,17.0,0.0
Fail,1,1,0.0,0.0,0.0,0,36.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,5.0,6.0
Fail,6,0,0.0,0.0,0.0,0,27.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0
Pass,1,0,0.0,0.0,0.0,0,91.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,5.0,0.0,30.0,8.0
Fail,4,1,0.0,0.0,0.0,0,3.0,0.0,34.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,192.0,0.0,2.0,0.0,7.0,2.0
Pass,0,0,0.0,0.0,0.0,0,1027.0,0.0,408.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,39.0,11.0
Pass,1,0,0.0,0.0,0.0,0,51.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,3.0,2.0
Pass,6,0,0.0,0.0,0.0,0,8.0,0.0,11.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Fail,3,0,0.0,0.0,0.0,0,30.0,0.0,58.0,0.0,0.0,98.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,2.0
Pass,3,0,0.0,0.0,0.0,0,58.0,14.0,49.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,7.0
Fail,1,1,0.0,0.0,0.0,0,119.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0
Pass,4,0,0.0,0.0,0.0,0,168.0,0.0,229.0,0.0,1.0,423.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,36.0,46.0
Pass,0,0,0.0,0.0,0.0,0,94.0,0.0,234.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,60.0
Fail,2,0,0.0,0.0,0.0,0,74.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,5.0,0.0,9.0,1.0
Pass,0,0,0.0,0.0,0.0,0,36.0,0.0,65.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,6.0
Pass,5,0,0.0,0.0,0.0,0,145.0,0.0,164.0,0.0,0.0,290.0,0.0,13.0,7.0,4.0,269.0,0.0,16.0,0.0,127.0,7.0
Fail,3,1,0.0,0.0,0.0,0,56.0,0.0,60.0,0.0,0.0,105.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,65.0,9.0
Pass,4,0,0.0,0.0,0.0,0,32.0,0.0,76.0,0.0,5.0,365.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,0.0,2.0,2.0
Pass,5,1,0.0,0.0,0.0,0,242.0,0.0,152.0,0.0,0.0,345.0,8.0,0.0,0.0,4.0,121.0,0.0,12.0,0.0,124.0,2.0
Pass,4,0,0.0,0.0,0.0,0,444.0,0.0,219.0,0.0,2.0,365.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,11.0,70.0
Fail,5,0,0.0,0.0,0.0,0,112.0,1.0,92.0,0.0,2.0,69.0,0.0,1.0,14.0,0.0,8.0,0.0,17.0,0.0,88.0,12.0
Fail,5,0,0.0,0.0,0.0,0,72.0,0.0,63.0,4.0,0.0,68.0,0.0,1.0,5.0,3.0,4.0,0.0,9.0,0.0,47.0,3.0
Pass,5,1,0.0,0.0,0.0,0,180.0,0.0,120.0,0.0,0.0,302.0,13.0,5.0,0.0,11.0,285.0,0.0,22.0,0.0,102.0,18.0
Pass,5,0,0.0,0.0,0.0,0,101.0,0.0,165.0,0.0,4.0,390.0,0.0,18.0,2.0,0.0,339.0,0.0,40.0,0.0,116.0,1.0
Pass,4,0,0.0,0.0,0.0,0,47.0,0.0,127.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,77.0,0.0,2.0,0.0,27.0,13.0
Pass,3,0,0.0,0.0,0.0,0,33.0,0.0,61.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,194.0,0.0,19.0,0.0,47.0,4.0
Pass,5,0,0.0,0.0,0.0,0,82.0,0.0,74.0,0.0,0.0,152.0,0.0,4.0,3.0,9.0,48.0,0.0,8.0,0.0,58.0,2.0
Fail,5,1,0.0,0.0,0.0,0,131.0,0.0,108.0,0.0,0.0,281.0,2.0,9.0,18.0,6.0,102.0,0.0,8.0,0.0,85.0,19.0
Fail,4,0,0.0,0.0,0.0,0,0.0,0.0,23.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,110.0,0.0,2.0,0.0,7.0,4.0
Fail,6,1,0.0,0.0,0.0,0,12.0,0.0,32.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,0.0
Fail,5,0,0.0,0.0,0.0,0,84.0,0.0,75.0,0.0,0.0,55.0,0.0,2.0,4.0,0.0,72.0,0.0,16.0,0.0,42.0,7.0
Pass,0,0,0.0,0.0,0.0,0,54.0,3.0,102.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,69.0,29.0
Fail,5,0,0.0,0.0,0.0,0,49.0,0.0,77.0,2.0,0.0,449.0,0.0,11.0,1.0,3.0,53.0,0.0,9.0,0.0,55.0,3.0
Pass,1,1,0.0,0.0,0.0,0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,3.0,1.0
Pass,1,1,0.0,0.0,0.0,0,53.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,23.0,9.0
Fail,2,0,0.0,0.0,0.0,0,7.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,161.0,0.0,6.0,0.0,21.0,1.0
Pass,6,1,0.0,0.0,0.0,0,36.0,0.0,60.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,13.0,0.0
Pass,1,0,0.0,0.0,0.0,0,761.0,4.0,418.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,132.0,0.0,216.0,21.0
Fail,1,0,0.0,0.0,0.0,0,55.0,2.0,50.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,11.0,0.0,32.0,0.0,8.0,0.0
Pass,1,0,0.0,0.0,0.0,0,215.0,0.0,281.0,0.0,8.0,241.0,0.0,0.0,0.0,0.0,45.0,0.0,74.0,0.0,57.0,1.0
Pass,5,0,0.0,0.0,0.0,0,185.0,0.0,96.0,0.0,8.0,314.0,0.0,5.0,3.0,1.0,1.0,0.0,22.0,0.0,97.0,8.0
Pass,6,0,0.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0
Fail,2,0,0.0,0.0,0.0,0,26.0,0.0,132.0,0.0,2.0,291.0,0.0,0.0,0.0,0.0,231.0,0.0,19.0,0.0,64.0,7.0
Pass,3,0,0.0,0.0,0.0,0,71.0,0.0,98.0,0.0,0.0,31.0,0.0,34.0,0.0,0.0,246.0,0.0,23.0,0.0,88.0,19.0
Fail,3,1,0.0,0.0,0.0,0,0.0,0.0,11.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,1.0
Fail,5,0,0.0,0.0,0.0,0,158.0,0.0,180.0,3.0,11.0,277.0,0.0,31.0,2.0,3.0,134.0,0.0,13.0,0.0,110.0,24.0
Fail,2,0,0.0,0.0,0.0,0,91.0,0.0,113.0,0.0,4.0,282.0,0.0,0.0,0.0,0.0,418.0,0.0,93.0,0.0,68.0,15.0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,63.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0
Pass,5,0,0.0,0.0,0.0,0,116.0,0.0,64.0,0.0,2.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,58.0,6.0
Pass,1,1,0.0,0.0,0.0,0,26.0,0.0,15.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,9.0,0.0
Fail,3,0,0.0,0.0,0.0,0,71.0,0.0,34.0,0.0,0.0,25.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,43.0,0.0
Pass,0,0,0.0,0.0,0.0,0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Fail,5,0,0.0,0.0,0.0,0,121.0,0.0,154.0,0.0,2.0,512.0,0.0,32.0,0.0,9.0,38.0,0.0,16.0,0.0,66.0,2.0
Pass,2,0,0.0,0.0,0.0,0,1.0,0.0,53.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,937.0,0.0,4.0,0.0,41.0,4.0
Pass,2,1,0.0,0.0,0.0,0,158.0,0.0,184.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,380.0,0.0,40.0,0.0,57.0,5.0
Fail,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,5,1,0.0,0.0,0.0,0,297.0,0.0,142.0,0.0,13.0,196.0,0.0,4.0,3.0,0.0,28.0,0.0,10.0,0.0,103.0,11.0
Fail,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass,2,1,0.0,0.0,0.0,0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,20.0,0.0,32.0,1.0
Pass,1,0,0.0,0.0,0.0,0,323.0,2.0,262.0,0.0,12.0,160.0,0.0,0.0,0.0,0.0,43.0,0.0,25.0,0.0,58.0,3.0
Pass,5,0,0.0,0.0,0.0,0,77.0,0.0,88.0,0.0,0.0,344.0,0.0,14.0,4.0,9.0,186.0,0.0,11.0,0.0,114.0,7.0
Pass,5,1,0.0,0.0,0.0,0,646.0,0.0,407.0,0.0,0.0,422.0,21.0,19.0,3.0,4.0,595.0,0.0,28.0,0.0,174.0,6.0
Fail,5,1,0.0,0.0,0.0,0,189.0,0.0,283.0,0.0,0.0,956.0,13.0,49.0,2.0,13.0,115.0,0.0,9.0,0.0,173.0,19.0
Pass,5,1,0.0,0.0,0.0,0,559.0,1.0,388.0,0.0,0.0,685.0,38.0,70.0,6.0,6.0,309.0,0.0,40.0,0.0,333.0,49.0
Pass,4,0,0.0,0.0,0.0,0,39.0,0.0,90.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0,0.0,20.0,9.0
Pass,2,1,0.0,0.0,0.0,0,87.0,0.0,137.0,0.0,3.0,112.0,0.0,0.0,0.0,0.0,1020.0,0.0,24.0,0.0,65.0,5.0
Fail,3,1,0.0,0.0,0.0,0,105.0,0.0,232.0,0.0,7.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,243.0,52.0
Fail,6,0,0.0,0.0,0.0,0,163.0,0.0,113.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,19.0,0.0
Pass,1,0,0.0,0.0,0.0,0,431.0,0.0,79.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,6.0,13.0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0
Pass,6,0,0.0,0.0,0.0,0,95.0,0.0,116.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,39.0,0.0
Pass,5,1,0.0,0.0,0.0,0,146.0,0.0,184.0,0.0,0.0,480.0,0.0,36.0,15.0,9.0,198.0,0.0,13.0,0.0,151.0,8.0
Pass,1,1,0.0,0.0,0.0,0,254.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,11.0,4.0
Pass,4,0,0.0,0.0,0.0,0,24.0,0.0,63.0,0.0,0.0,120.0,0.0,2.0,0.0,0.0,97.0,0.0,1.0,0.0,14.0,19.0
Fail,5,1,0.0,0.0,0.0,0,43.0,0.0,27.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,45.0,0.0,6.0,0.0,18.0,0.0
Pass,1,0,0.0,0.0,0.0,0,8.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,6.0,5.0
Pass,5,0,0.0,0.0,0.0,0,808.0,0.0,304.0,0.0,21.0,1024.0,0.0,72.0,12.0,13.0,119.0,0.0,43.0,0.0,325.0,28.0
Pass,5,0,0.0,0.0,0.0,0,85.0,0.0,72.0,0.0,5.0,122.0,0.0,0.0,6.0,0.0,162.0,0.0,7.0,0.0,71.0,7.0
Fail,5,1,0.0,0.0,0.0,0,63.0,0.0,27.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,27.0,1.0
Pass,3,1,0.0,0.0,0.0,0,214.0,70.0,57.0,0.0,0.0,35.0,4.0,22.0,0.0,0.0,0.0,0.0,23.0,0.0,149.0,24.0
Pass,1,1,0.0,0.0,0.0,0,84.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,14.0,2.0
Pass,6,1,0.0,0.0,0.0,0,43.0,1.0,33.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
Pass,1,1,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0
Pass,3,1,0.0,0.0,0.0,0,472.0,0.0,546.0,0.0,0.0,128.0,26.0,126.0,0.0,0.0,327.0,0.0,44.0,0.0,132.0,63.0
Pass,5,0,0.0,0.0,0.0,0,152.0,0.0,342.0,0.0,44.0,252.0,0.0,19.0,4.0,0.0,197.0,0.0,80.0,0.0,137.0,15.0
Pass,5,0,0.0,0.0,0.0,0,722.0,0.0,779.0,4.0,0.0,505.0,0.0,30.0,3.0,9.0,487.0,0.0,11.0,0.0,197.0,48.0
Pass,2,0,0.0,0.0,0.0,0,157.0,8.0,153.0,0.0,20.0,35.0,0.0,0.0,0.0,0.0,273.0,0.0,39.0,0.0,105.0,6.0
Pass,0,0,0.0,0.0,0.0,0,307.0,1.0,128.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,4.0
Pass,0,0,0.0,0.0,0.0,0,321.0,0.0,211.0,0.0,1.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,102.0,62.0
Pass,5,0,0.0,0.0,0.0,0,193.0,0.0,131.0,2.0,5.0,355.0,0.0,9.0,1.0,6.0,233.0,0.0,5.0,0.0,75.0,8.0
Pass,5,1,0.0,0.0,0.0,0,388.0,0.0,140.0,0.0,0.0,324.0,8.0,25.0,1.0,3.0,141.0,0.0,17.0,0.0,153.0,28.0
Pass,1,1,0.0,0.0,0.0,0,46.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,37.0,0.0,60.0,8.0
Fail,1,0,0.0,0.0,0.0,0,5.0,0.0,55.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,19.0,0.0,16.0,0.0,6.0,0.0
Pass,4,0,0.0,0.0,0.0,0,327.0,0.0,219.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,240.0,0.0,19.0,0.0,38.0,32.0
Pass,1,0,0.0,0.0,0.0,0,1989.0,1.0,275.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,30.0,0.0,16.0,0.0,45.0,42.0
Pass,5,0,0.0,0.0,0.0,0,217.0,0.0,67.0,3.0,15.0,62.0,0.0,2.0,0.0,0.0,85.0,0.0,7.0,0.0,68.0,3.0
Pass,3,1,0.0,0.0,0.0,0,44.0,0.0,228.0,0.0,2.0,51.0,0.0,30.0,0.0,0.0,0.0,0.0,70.0,0.0,633.0,26.0
Fail,1,0,0.0,0.0,0.0,0,0.0,0.0,37.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,31.0,0.0,15.0,0.0,2.0,0.0
Fail,2,0,0.0,0.0,0.0,0,955.0,0.0,577.0,0.0,0.0,122.0,2.0,16.0,1.0,0.0,288.0,0.0,69.0,0.0,98.0,25.0
Pass,3,0,0.0,0.0,0.0,0,12.0,0.0,80.0,0.0,0.0,19.0,0.0,25.0,0.0,0.0,160.0,0.0,18.0,0.0,106.0,7.0
Pass,5,1,0.0,0.0,0.0,0,377.0,0.0,333.0,0.0,0.0,364.0,9.0,268.0,0.0,4.0,68.0,0.0,3.0,0.0,81.0,21.0
Pass,1,1,0.0,0.0,0.0,0,801.0,0.0,509.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,5.0,0.0,7.0,21.0
Pass,6,0,0.0,0.0,0.0,0,15.0,0.0,14.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0
Fail,5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fail,3,0,0.0,0.0,0.0,0,86.0,0.0,183.0,0.0,16.0,155.0,0.0,30.0,0.0,0.0,0.0,0.0,39.0,0.0,97.0,40.0
Fail,5,0,0.0,0.0,0.0,0,243.0,0.0,194.0,0.0,8.0,351.0,0.0,13.0,3.0,10.0,1052.0,0.0,27.0,0.0,104.0,6.0
Pass,3,0,0.0,0.0,0.0,0,508.0,0.0,295.0,0.0,1.0,63.0,0.0,37.0,0.0,0.0,0.0,0.0,52.0,0.0,240.0,21.0
Pass,3,0,0.0,0.0,0.0,0,132.0,17.0,91.0,0.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,4.0
Pass,5,0,0.0,0.0,0.0,0,222.0,0.0,163.0,0.0,1.0,517.0,0.0,25.0,8.0,10.0,178.0,0.0,12.0,0.0,159.0,6.0
Fail,3,0,0.0,0.0,0.0,0,53.0,0.0,91.0,0.0,0.0,40.0,0.0,18.0,0.0,0.0,0.0,0.0,11.0,0.0,17.0,2.0
Pass,4,0,0.0,0.0,0.0,0,16.0,0.0,55.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0,0.0,16.0,14.0
Pass,5,0,0.0,0.0,0.0,0,55.0,0.0,67.0,0.0,0.0,171.0,0.0,4.0,0.0,0.0,202.0,0.0,8.0,0.0,42.0,2.0
Fail,1,1,0.0,0.0,0.0,0,1163.0,0.0,302.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,10.0,0.0,11.0,5.0
Fail,5,1,0.0,0.0,0.0,0,160.0,0.0,137.0,0.0,2.0,307.0,0.0,0.0,0.0,0.0,263.0,0.0,6.0,0.0,85.0,1.0
Fail,3,0,0.0,0.0,0.0,0,21.0,0.0,17.0,0.0,0.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0
Pass,4,0,0.0,0.0,0.0,0,7.0,0.0,93.0,0.0,3.0,161.0,0.0,0.0,0.0,0.0,300.0,0.0,11.0,0.0,43.0,16.0
Pass,5,0,0.0,0.0,0.0,0,628.0,0.0,419.0,0.0,1.0,489.0,0.0,182.0,0.0,9.0,560.0,0.0,21.0,0.0,149.0,10.0
Pass,4,0,0.0,0.0,0.0,0,9.0,0.0,79.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,106.0,0.0,2.0,0.0,8.0,1.0
Fail,1,1,0.0,0.0,0.0,0,18.0,0.0,36.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,0.0,17.0,7.0
Pass,6,0,0.0,0.0,0.0,0,39.0,0.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0
Fail,5,1,0.0,0.0,0.0,0,15.0,0.0,16.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,26.0,10.0
Fail,3,0,0.0,0.0,0.0,0,117.0,0.0,93.0,0.0,19.0,29.0,0.0,61.0,0.0,0.0,0.0,0.0,27.0,0.0,164.0,10.0
Fail,4,0,0.0,0.0,0.0,0,2.0,0.0,29.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,6.0
Fail,2,1,0.0,0.0,0.0,0,260.0,0.0,169.0,0.0,6.0,29.0,0.0,25.0,0.0,0.0,211.0,0.0,12.0,0.0,57.0,12.0
Fail,5,0,0.0,0.0,0.0,0,144.0,0.0,173.0,0.0,4.0,554.0,0.0,22.0,11.0,1.0,25.0,0.0,18.0,0.0,192.0,14.0
Fail,4,0,0.0,0.0,0.0,0,1.0,0.0,6.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,5.0,1.0
Pass,1,1,0.0,0.0,0.0,0,654.0,9.0,89.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,17.0,0.0,32.0,6.0
Pass,3,1,0.0,0.0,0.0,0,226.0,1.0,492.0,0.0,0.0,213.0,0.0,104.0,0.0,0.0,268.0,0.0,167.0,0.0,380.0,37.0
Pass,3,0,0.0,0.0,0.0,0,2.0,0.0,54.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,1.0
Pass,3,1,0.0,0.0,0.0,0,214.0,8.0,170.0,0.0,0.0,44.0,0.0,22.0,0.0,0.0,0.0,0.0,69.0,0.0,245.0,5.0
Fail,5,1,0.0,0.0,0.0,0,27.0,0.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,3.0
Pass,5,0,0.0,0.0,0.0,0,220.0,0.0,141.0,0.0,5.0,453.0,0.0,45.0,8.0,11.0,154.0,0.0,17.0,0.0,166.0,14.0
Pass,5,1,0.0,0.0,0.0,0,57.0,0.0,92.0,0.0,0.0,157.0,0.0,0.0,7.0,0.0,15.0,0.0,10.0,0.0,50.0,10.0
Pass,4,0,0.0,0.0,0.0,0,70.0,0.0,120.0,0.0,1.0,306.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0,0.0,19.0,36.0
Pass,2,1,0.0,0.0,0.0,0,35.0,0.0,145.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,671.0,0.0,34.0,0.0,134.0,7.0
Pass,1,1,0.0,0.0,0.0,0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,4.0,1.0
Fail,5,0,0.0,0.0,0.0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,3.0,1.0
Pass,4,0,0.0,0.0,0.0,0,871.0,0.0,358.0,0.0,5.0,401.0,0.0,0.0,0.0,0.0,517.0,0.0,4.0,0.0,54.0,38.0
Pass,1,0,0.0,0.0,0.0,0,6.0,1.0,38.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0
Pass,0,0,0.0,0.0,0.0,0,55.0,0.0,93.0,0.0,1.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,20.0
Pass,3,0,0.0,0.0,0.0,0,206.0,0.0,163.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,83.0,5.0
Pass,3,0,0.0,0.0,0.0,0,113.0,1.0,91.0,0.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,97.0,17.0
Pass,5,0,0.0,0.0,0.0,0,14.0,0.0,45.0,2.0,0.0,186.0,0.0,0.0,0.0,4.0,0.0,0.0,27.0,0.0,54.0,7.0
Pass,1,0,0.0,0.0,0.0,0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,3.0
Fail,3,0,0.0,0.0,0.0,0,152.0,4.0,93.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,5.0
